Poster_URL,File_path
https://resizing.flixster.com/QEWV7oUzryVV7XlZ72b47d2P784=/206x305/v2/https://flxt.tmsimg.com/assets/p9128492_p_v13_ai.jpg,../../data/images/june/Killing_Them_Softly_2012_74_44.jpg
https://resizing.flixster.com/6HC3n41Z_UPnIV5bgGT6tloT-vA=/206x305/v2/https://flxt.tmsimg.com/assets/p18971_v_h9_aa.jpg,../../data/images/june/Love_Jones_1997_73_97.jpg
https://resizing.flixster.com/p8Xl9ENBGkuy5mYr0kUzk0qRVYo=/206x305/v2/https://resizing.flixster.com/c033jX2uFIpT-a0RYrLxWJL4R90=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2Y5MjY0ZjhmLThhM2ItNDI2NS1iOGZkLWE0YzA3OWI3N2IyMy53ZWJw,../../data/images/june/Lowriders_2016_57_61.jpg
https://resizing.flixster.com/3IdW5ZqSmFPu7fQFNolgr1RMVSw=/206x305/v2/https://resizing.flixster.com/Wvsi62Mg6xEusGGefi_YKphw-W0=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzNmNWRmYjM0LWE0YmItNGRkMS1iZGY5LTNjYmY0NDAyMjhlOC53ZWJw,../../data/images/june/Lying_and_Stealing_2019_62_19.jpg
https://resizing.flixster.com/OyurZfq9uD8NV8Lhl1r_zcOkDgk=/206x305/v2/https://flxt.tmsimg.com/assets/p35226_p_v10_aq.jpg,../../data/images/june/Million_Dollar_Baby_2004_90_90.jpg
https://resizing.flixster.com/D5KGWPjxBof2yd4vw8KycuN4iyk=/206x305/v2/https://resizing.flixster.com/MuymyuqEXLFjfbpjctbzHmm5CQQ=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzcxZTBlNTc5LWFjM2ItNGU2Mi1hNWU0LWFmZDJkMTIwN2Y3ZC5qcGc=,../../data/images/june/Murder_by_the_Coast_2021_NR_NR.jpg
https://resizing.flixster.com/4UgJtBqK3yLPMVzh-W4TTt6Rw5M=/206x305/v2/https://flxt.tmsimg.com/assets/p182349_p_v10_ad.jpg,../../data/images/june/Ninja_Assassin_2009_26_54.jpg
https://resizing.flixster.com/PPsBjIpWjZf3irdihsaZZPIlwks=/206x305/v2/https://resizing.flixster.com/UmYHoNZ-5kRcGkMM4zfJZkCJClo=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzk0NWZmNzliLTJmYmItNGRkYS05NzM4LTBlMjM0OGQwMWNmNS53ZWJw,../../data/images/june/Picture_a_Scientist_2020_NR_NR.jpg
https://resizing.flixster.com/-bOFmomN6CkF9SIlenev3-C8viE=/206x305/v2/https://resizing.flixster.com/HZFrkmK7EW7AwKTJ_XMt9LBBY78=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2Y2ODg1Nzc5LWM1M2UtNDA4Ni05ZTJkLTRjMTk1YWIwMzY1ZS5qcGc=,../../data/images/june/Prime_Time_2021_62_NR.jpg
https://resizing.flixster.com/rOoKFg_0llTLM32MicCtuQB_nhI=/206x305/v2/https://resizing.flixster.com/PN07lG7UseXOc4Ca93ypf843Wok=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2UxNzA3NjViLTZiMTgtNDU4My1iYmRhLTk4Y2ZiZDNhMDhhOC53ZWJw,../../data/images/june/Rogue_Warfare:_Death_of_a_Nation_2020_NR_NR.jpg
